,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
342,5.22,5.5,5.17,27,5,36,0.91,1,0,1,0.96,1.0,0.97,2232,450,3042,82.67,90.0,84.5,2232.0,3042.0,7.5,5.375,5.375,5.0,6.0,5.0,5.5,6.0,0.0,4.5,0.0,5.0,6.0,0.0,5.5,5.0,5.0,0.0,4,8,0.0,0.0,0.0,0.0,0.0,3.0,0.908,1926.0,22.0,17.0,60.78,22.0,0.0,0.0,6.0
343,5.18,0.0,5.08,22,0,31,0.82,1,0,1,0.64,0.0,0.58,1249,0,1644,56.77,0.0,53.03,1249.0,1644.0,6.5,0.0,5.1,0.0,0.0,0.0,0.0,5.5,0.0,4.5,5.0,5.5,5.0,4.5,6.5,0.0,5.0,0.0,0,5,0.0,0.0,0.0,0.0,4.0,8.0,0.8966,1000.0,15.0,9.0,52.46,12.0,0.0,0.0,0.0
344,5.17,4.0,5.17,29,1,29,0.67,1,0,1,1.0,1.0,1.0,2588,90,2588,89.24,90.0,89.24,2588.0,2588.0,6.0,5.166666666666667,5.055555555555555,4.0,0.0,5.5,6.0,5.0,4.5,5.0,5.0,5.0,5.5,5.0,5.5,5.5,5.0,5.5,3,9,0.0,0.0,0.0,3.0,6.0,17.0,0.8508,2039.0,52.0,49.0,58.86,34.0,0.0,0.0,5.0
345,5.16,5.08,5.21,25,6,34,0.84,1,0,2,0.88,0.67,0.91,2014,381,2809,80.56,63.5,82.62,2014.0,1405.0,7.0,5.125,5.083333333333333,6.0,6.5,3.5,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.5,4,6,0.0,0.0,0.0,2.0,4.0,14.0,0.8556,1751.0,32.0,26.0,48.75,27.0,0.0,0.0,5.5
346,5.16,5.16,5.24,32,32,41,0.64,1,1,1,0.75,0.75,0.76,2161,2161,2844,67.53,67.53,69.37,2161.0,2844.0,5.5,5.625,5.3,5.0,6.0,5.5,6.0,5.0,6.0,5.0,5.0,5.0,4.5,5.0,5.5,5.0,5.0,5.5,4,10,0.0,0.0,1.0,0.0,1.0,3.0,0.8334,1317.0,43.0,40.0,53.36,29.0,0.0,0.0,4.25
347,5.16,5.27,5.15,29,11,37,0.99,1,0,2,0.97,0.91,0.97,2536,916,3256,87.45,83.27,88.0,2536.0,1628.0,7.0,5.5,5.3,5.0,6.0,5.0,6.0,4.0,5.5,5.5,5.0,5.5,5.5,5.0,0.0,0.0,4.5,5.0,4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.8995,2274.0,56.0,19.0,50.93,32.0,0.0,0.0,4.5
348,5.15,5.1,5.18,20,10,25,0.93,1,0,1,0.8,0.8,0.72,1202,658,1405,60.1,65.8,56.2,1202.0,1405.0,7.0,5.5,5.1,5.5,5.0,6.5,5.0,5.0,4.0,5.5,5.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,4,10,0.0,0.0,0.0,0.0,1.0,2.0,0.9004,888.0,14.0,23.0,52.38,18.0,0.0,0.0,0.0
349,5.14,5.14,5.05,32,32,40,1.25,1,1,2,1.0,1.0,1.0,2880,2880,3600,90.0,90.0,90.0,2880.0,1800.0,6.0,4.625,5.4,4.0,3.0,4.5,7.0,4.0,6.5,5.0,8.0,6.0,6.0,6.0,6.0,5.5,5.5,6.0,4,10,0.0,0.0,0.0,1.0,1.0,3.0,0.8148,2196.0,55.0,43.0,60.0,40.0,0.0,0.0,3.0
350,5.14,5.68,5.14,28,11,28,0.98,1,1,1,0.75,1.0,0.75,1894,977,1894,67.64,88.82,67.64,1894.0,1894.0,7.5,6.25,5.7,5.5,6.0,7.0,6.5,3.5,5.0,5.5,7.5,5.5,5.0,5.5,0.0,5.0,4.5,4.0,4,10,0.0,1.0,1.0,1.0,1.0,6.0,0.8201,1120.0,32.0,15.0,54.73,19.0,0.0,0.0,4.5
351,5.13,5.67,5.0,28,3,36,0.92,1,0,1,1.0,1.0,1.0,2429,270,3142,86.75,90.0,87.28,2429.0,3142.0,6.0,5.666666666666667,5.642857142857143,6.5,6.0,4.5,0.0,6.5,5.0,0.0,4.5,6.5,0.0,6.0,4.0,4.0,6.0,5.0,3,7,0.0,0.0,0.0,2.0,1.0,2.0,0.7945,1750.0,64.0,34.0,64.66,34.0,0.0,0.0,5.25
352,5.13,5.0,5.13,4,1,4,0.63,1,0,1,0.0,0.0,0.0,125,21,125,31.25,21.0,31.25,125.0,125.0,6.0,5.5,5.125,5.0,0.0,0.0,6.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,1.0,1.0,0.8025,121.0,3.0,2.0,44.44,4.0,0.0,0.0,0.0
353,5.08,5.08,5.08,32,32,32,0.97,1,1,1,1.0,1.0,1.0,2880,2880,2880,90.0,90.0,90.0,2880.0,2880.0,7.0,4.625,5.15,4.5,4.5,5.5,4.0,5.5,5.5,6.0,5.0,6.0,5.0,5.5,3.5,7.0,4.0,4.5,4,10,0.0,0.0,0.0,1.0,1.0,4.0,0.8845,2026.0,29.0,21.0,65.4,15.0,0.0,0.0,5.0
354,5.06,4.75,4.96,17,2,26,0.46,1,0,1,0.41,1.0,0.62,802,180,1606,47.18,90.0,61.77,802.0,1606.0,5.5,4.833333333333333,4.857142857142857,4.5,5.0,0.0,5.0,5.0,0.0,5.0,0.0,4.5,5.0,0.0,0.0,0.0,5.0,5.5,3,7,0.0,0.0,0.0,0.0,1.0,10.0,0.7839,625.0,8.0,14.0,47.5,20.0,0.0,0.0,5.5
355,5.02,5.21,5.0,23,7,26,0.82,1,1,1,0.52,0.43,0.5,1135,313,1241,49.35,44.71,47.73,1135.0,1241.0,6.5,5.25,5.214285714285714,7.0,6.5,4.0,3.5,5.0,5.5,5.0,0.0,0.0,0.0,5.5,4.0,4.5,5.0,5.0,4,7,0.0,0.0,0.0,2.0,5.0,4.0,0.7525,654.0,9.0,14.0,45.11,17.0,0.0,0.0,5.0
356,5.0,0.0,5.0,14,0,16,1.09,1,0,1,1.0,0.0,0.88,1238,0,1247,88.43,0.0,77.94,1238.0,1247.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,5.5,4.0,6.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.879,1051.0,10.0,6.0,59.26,10.0,0.0,0.0,0.0
357,5.0,0.0,5.14,5,0,7,1.37,1,0,1,1.0,0.0,1.0,357,0,518,71.4,0.0,74.0,357.0,518.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.7003,238.0,4.0,5.0,34.09,9.0,0.0,0.0,0.0
358,5.0,5.0,5.15,32,32,40,1.07,1,1,1,1.0,1.0,1.0,2863,2863,3583,89.47,89.47,89.58,2863.0,3583.0,7.5,6.0,5.3,6.0,5.0,7.5,5.5,3.5,5.0,4.0,6.0,5.5,5.0,6.0,4.5,4.0,3.5,3.0,4,10,0.0,0.0,1.0,0.0,0.0,4.0,0.7924,1672.0,63.0,36.0,47.46,43.0,0.0,0.0,5.5
359,5.0,5.04,5.0,13,12,13,1.06,1,1,1,0.92,0.92,0.92,1148,1058,1148,88.31,88.17,88.31,1148.0,1148.0,7.0,4.5,5.05,5.0,3.5,6.0,3.5,7.0,6.0,5.0,4.5,6.0,4.0,4.5,5.5,0.0,0.0,4.5,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.8992,893.0,10.0,4.0,52.43,12.0,0.0,0.0,0.0
360,4.98,0.0,4.77,22,0,31,0.91,1,0,1,0.82,0.0,0.84,1541,0,2279,70.05,0.0,73.52,1541.0,2279.0,7.0,5.333333333333333,5.0,0.0,5.0,5.0,6.0,4.0,5.5,4.0,5.0,5.5,0.0,0.0,4.5,4.5,6.0,2.5,3,8,0.0,0.0,0.0,0.0,1.0,11.0,0.823,1043.0,24.0,19.0,52.15,21.0,0.0,0.0,0.0
361,4.97,5.25,4.98,18,4,21,0.44,1,1,1,0.56,0.25,0.52,920,116,1004,51.11,29.0,47.81,920.0,1004.0,6.0,5.25,5.1875,5.0,5.0,6.0,5.0,0.0,5.5,5.0,0.0,5.0,5.0,0.0,0.0,4.5,5.0,0.0,4,8,0.0,0.0,0.0,0.0,0.0,1.0,0.7351,514.0,12.0,9.0,41.67,11.0,0.0,0.0,0.0
362,4.95,5.5,5.01,28,11,34,1.12,1,1,1,0.96,1.0,0.91,2366,990,2794,84.5,90.0,82.18,2366.0,2794.0,6.5,5.375,5.65,5.5,6.5,3.5,6.0,6.0,5.5,7.0,4.5,6.0,6.0,4.0,0.0,0.0,4.5,6.0,4,10,0.0,0.0,0.0,3.0,4.0,18.0,0.7993,1914.0,65.0,29.0,42.76,28.0,0.0,0.0,0.0
363,4.93,6.0,5.03,23,1,31,0.96,1,0,1,0.96,1.0,0.97,1926,90,2628,83.74,90.0,84.77,1926.0,2628.0,7.5,5.166666666666667,5.25,6.0,0.0,5.5,4.0,0.0,7.5,4.0,4.0,5.0,6.0,5.5,5.5,5.0,0.0,0.0,3,8,0.0,0.0,0.0,2.0,4.0,12.0,0.8601,1612.0,35.0,35.0,61.47,25.0,0.0,0.0,4.0
364,4.86,5.75,4.96,22,2,27,1.05,1,1,2,1.0,1.0,1.0,1890,180,2320,85.91,90.0,85.93,1890.0,1160.0,6.0,4.833333333333333,4.583333333333333,6.0,5.5,0.0,3.0,5.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.8368,1301.0,26.0,42.0,61.54,17.0,0.0,0.0,6.0
365,4.83,5.5,4.83,21,1,21,0.62,1,0,1,0.76,1.0,0.76,1312,90,1312,62.48,90.0,62.48,1312.0,1312.0,4.0,5.333333333333333,5.125,5.5,0.0,5.5,5.0,4.5,5.0,6.5,4.0,5.0,0.0,0.0,0.0,0.0,4.5,5.0,3,8,0.0,0.0,0.0,0.0,0.0,4.0,0.7509,845.0,26.0,21.0,53.24,21.0,0.0,0.0,4.0
366,4.78,0.0,4.73,16,0,24,0.95,1,0,1,0.81,0.0,0.88,1179,0,1792,73.69,0.0,74.67,1179.0,1792.0,7.0,0.0,4.75,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0,4,0.0,0.0,0.0,2.0,4.0,8.0,0.7901,823.0,5.0,14.0,50.54,12.0,0.0,0.0,6.0
367,4.77,0.0,4.67,13,0,21,0.75,1,0,1,0.46,0.0,0.67,681,0,1401,52.38,0.0,66.71,681.0,1401.0,5.5,4.75,4.833333333333333,0.0,0.0,5.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5,3.5,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.8252,504.0,7.0,4.0,57.38,6.0,0.0,0.0,0.0
368,4.75,4.63,4.92,22,4,30,0.77,1,0,2,0.5,0.5,0.43,1094,202,1349,49.73,50.5,44.97,1094.0,675.0,6.0,4.625,4.625,4.5,4.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,2.0,4.5,4,4,1.0,0.0,0.0,1.0,1.0,1.0,0.6726,951.0,22.0,13.0,44.72,21.0,0.0,0.0,4.0
369,4.75,4.8,4.76,22,5,23,0.87,1,0,1,0.91,1.0,0.87,1821,439,1837,82.77,87.8,79.87,1821.0,1837.0,5.0,5.0,4.888888888888889,7.0,5.0,4.0,4.0,4.0,0.0,4.0,5.5,5.5,5.0,6.0,3.0,3.5,5.0,4.5,4,9,0.0,0.0,1.0,1.0,1.0,0.0,0.8089,1119.0,22.0,15.0,52.36,26.0,0.0,0.0,5.0
370,4.72,0.0,4.86,9,0,14,0.79,1,0,1,0.78,0.0,0.79,634,0,1023,70.44,0.0,73.07,634.0,1023.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8339,438.0,8.0,2.0,57.45,3.0,0.0,0.0,6.0
371,4.71,0.0,4.71,19,0,19,0.71,1,0,1,0.53,0.0,0.53,992,0,992,52.21,0.0,52.21,992.0,992.0,4.5,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,3.5,5.0,5.0,3.5,0.0,1,3,0.0,0.0,0.0,1.0,1.0,5.0,0.7184,638.0,7.0,16.0,54.26,11.0,0.0,0.0,3.5
372,4.7,4.75,4.75,22,4,24,0.77,1,0,1,0.77,0.25,0.71,1612,150,1698,73.27,37.5,70.75,1612.0,1698.0,5.5,4.75,4.722222222222222,5.0,4.0,5.0,5.0,0.0,5.0,5.0,5.5,4.5,3.5,4.0,5.5,4.0,4.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.7335,831.0,15.0,6.0,63.64,11.0,0.0,0.0,0.0
373,4.7,0.0,4.7,10,0,10,0.89,1,0,1,0.5,0.0,0.5,396,0,396,39.6,0.0,39.6,396.0,396.0,6.5,5.5,5.1,0.0,5.0,6.5,5.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,3.0,0.8127,246.0,7.0,2.0,38.71,8.0,0.0,0.0,0.0
374,4.69,0.0,4.69,18,0,18,1.21,1,0,1,0.83,0.0,0.83,1315,0,1315,73.06,0.0,73.06,1315.0,1315.0,6.5,0.0,4.833333333333333,0.0,0.0,0.0,0.0,4.5,5.0,5.5,5.0,5.0,4.0,5.5,0.0,6.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.7883,867.0,19.0,14.0,60.53,13.0,0.0,0.0,2.0
375,4.63,4.33,4.74,24,3,31,0.85,1,0,1,0.67,0.67,0.55,1412,225,1610,58.83,75.0,51.94,1412.0,1610.0,7.0,4.333333333333333,4.5,4.5,3.5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.5,3.5,4.0,7.0,3.5,4.5,3,5,0.0,0.0,0.0,0.0,1.0,12.0,0.7359,950.0,21.0,11.0,48.0,11.0,0.0,0.0,0.0
376,4.63,5.38,4.63,19,4,19,1.18,1,0,1,0.95,0.75,0.95,1578,334,1578,83.05,83.5,83.05,1578.0,1578.0,6.0,5.375,5.375,5.5,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,6.0,3.0,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.8359,921.0,23.0,16.0,53.39,23.0,0.0,0.0,0.0
377,4.59,0.0,4.79,17,0,26,0.97,1,0,1,1.0,0.0,1.0,1385,0,2195,81.47,0.0,84.42,1385.0,2195.0,7.0,4.25,5.1,0.0,0.0,5.5,3.0,7.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,2,5,0.0,0.0,1.0,1.0,0.0,0.0,0.8392,923.0,10.0,18.0,55.65,32.0,0.0,0.0,5.5
378,4.57,4.62,4.59,30,21,35,0.94,1,0,1,0.97,0.95,0.94,2473,1760,2846,82.43,83.81,81.31,2473.0,2846.0,6.0,4.5,4.65,5.0,4.5,4.0,4.5,6.5,4.0,5.0,4.5,5.5,3.0,4.0,3.0,5.0,3.0,4.0,4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.82,1713.0,36.0,29.0,62.86,27.0,0.0,0.0,4.0
379,6.0,0.0,6.0,1,0,1,0.0,0,0,0,1.0,0.0,1.0,63,0,63,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8966,44.0,3.0,1.0,55.56,2.0,0.0,0.0,0.0
380,5.86,4.5,5.71,25,1,33,0.86,0,0,0,0.96,1.0,0.97,2080,90,2763,83.2,90.0,83.73,0.0,0.0,0.0,5.5,5.888888888888889,4.5,0.0,6.0,6.0,5.5,6.0,6.0,7.0,5.5,6.5,5.5,7.0,5.5,6.0,6.0,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.8381,1658.0,39.0,40.0,57.96,34.0,0.0,0.0,5.0
381,5.57,5.25,5.57,14,2,14,0.51,0,0,0,1.0,1.0,1.0,1238,180,1238,88.43,90.0,88.43,0.0,0.0,0.0,5.5,5.555555555555555,4.5,6.0,0.0,6.0,5.5,5.5,5.5,5.5,5.5,6.0,5.5,6.0,6.0,4.5,6.0,3,9,0.0,0.0,0.0,0.0,1.0,2.0,0.8779,1129.0,24.0,18.0,67.29,10.0,0.0,0.0,4.5
382,5.5,4.5,5.6,23,1,30,0.99,0,0,0,0.91,0.0,0.93,1702,28,2302,74.0,28.0,76.73,0.0,0.0,0.0,4.5,5.083333333333333,4.5,0.0,0.0,4.5,5.0,5.5,0.0,6.5,4.5,0.0,0.0,0.0,3.5,0.0,0.0,2,6,0.0,0.0,0.0,0.0,1.0,5.0,0.9262,2224.0,21.0,37.0,54.22,27.0,0.0,0.0,5.5
383,5.5,0.0,5.5,2,0,2,0.71,0,0,0,0.5,0.0,0.5,97,0,97,48.5,0.0,48.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9625,93.0,1.0,0.0,66.67,0.0,0.0,0.0,0.0
384,5.5,0.0,5.5,1,0,1,0.0,0,0,0,1.0,0.0,1.0,60,0,60,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,31.0,0.0,2.0,80.0,0.0,0.0,0.0,0.0
385,5.48,5.3,5.48,24,5,24,1.09,0,0,0,0.92,1.0,0.92,1903,427,1903,79.29,85.4,79.29,0.0,0.0,0.0,4.875,5.285714285714286,4.0,6.0,5.0,4.5,7.0,0.0,0.0,4.5,0.0,6.0,6.5,4.0,0.0,4.5,6.0,4,7,0.0,0.0,0.0,3.0,3.0,4.0,0.875,1444.0,25.0,39.0,57.35,40.0,0.0,0.0,7.0
386,5.43,5.0,5.28,23,2,32,0.76,0,0,0,0.96,1.0,0.97,1817,180,2598,79.0,90.0,81.19,0.0,0.0,0.0,4.666666666666667,5.375,4.5,5.5,0.0,4.0,6.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,6.0,4.5,6.0,3,8,0.0,0.0,0.0,1.0,2.0,1.0,0.8785,1368.0,23.0,41.0,55.5,20.0,0.0,0.0,3.5
387,5.43,0.0,5.43,7,0,7,0.61,0,0,0,0.86,0.0,0.86,533,0,533,76.14,0.0,76.14,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,4.5,6.0,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8663,312.0,3.0,3.0,57.5,3.0,0.0,0.0,0.0
388,5.39,5.39,5.34,28,14,35,0.6,0,0,0,0.57,0.64,0.51,1470,781,1674,52.5,55.79,47.83,0.0,0.0,0.0,5.125,5.1,5.0,5.5,5.0,5.0,5.0,4.5,5.0,5.5,5.5,5.0,5.0,6.0,7.0,6.5,0.0,4,10,0.0,0.0,0.0,2.0,0.0,3.0,0.7707,885.0,21.0,25.0,53.29,11.0,0.0,0.0,5.0
389,5.38,0.0,5.35,8,0,10,0.52,0,0,1,0.75,0.0,0.8,551,0,693,68.88,0.0,69.3,0.0,693.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.8933,393.0,5.0,3.0,40.0,13.0,0.0,0.0,5.0
390,5.35,0.0,5.15,23,0,30,0.85,0,0,0,1.0,0.0,0.97,2012,0,2559,87.48,0.0,85.3,0.0,0.0,0.0,5.166666666666667,5.166666666666667,0.0,5.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,5.5,3,3,0.0,0.0,0.0,0.0,2.0,6.0,0.8665,1476.0,40.0,23.0,66.34,26.0,0.0,0.0,6.5
391,5.34,5.43,5.19,29,14,37,0.93,0,0,1,0.72,0.71,0.73,1991,998,2551,68.66,71.29,68.95,0.0,2551.0,6.0,5.125,5.55,5.0,4.5,5.0,6.0,5.5,6.0,6.0,6.5,5.5,5.5,3.5,6.0,6.0,5.0,0.0,4,10,0.0,0.0,0.0,2.0,3.0,8.0,0.7436,1109.0,35.0,22.0,49.1,30.0,0.0,0.0,5.5
392,5.32,5.0,5.21,19,8,24,0.75,0,0,0,0.79,0.75,0.75,1376,548,1589,72.42,68.5,66.21,0.0,0.0,0.0,5.0,5.222222222222222,5.0,5.5,4.5,5.0,5.0,5.0,4.5,5.5,0.0,7.0,7.0,4.5,5.0,6.5,5.0,4,9,0.0,0.0,0.0,0.0,1.0,13.0,0.7932,1078.0,38.0,28.0,65.61,13.0,0.0,0.0,0.0
393,5.3,5.39,5.27,30,23,39,0.78,0,0,0,0.97,0.96,0.97,2512,1979,3313,83.73,86.04,84.95,0.0,0.0,0.0,4.75,5.25,4.0,5.5,4.5,5.0,5.5,4.5,6.0,6.5,5.5,5.5,6.0,5.5,6.0,6.0,6.5,4,10,0.0,0.0,0.0,0.0,0.0,2.0,0.8545,2266.0,35.0,46.0,65.31,17.0,0.0,0.0,5.75
394,5.28,0.0,5.28,9,0,9,0.75,0,0,0,0.89,0.0,0.89,709,0,709,78.78,0.0,78.78,0.0,0.0,0.0,6.0,5.428571428571429,0.0,0.0,0.0,6.0,4.5,5.0,4.5,6.5,6.0,5.5,4.5,5.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,2.0,0.8421,364.0,11.0,10.0,47.73,12.0,0.0,0.0,0.0
395,5.28,5.2,5.28,25,5,25,0.99,0,0,0,0.92,0.8,0.92,2064,375,2064,82.56,75.0,82.56,0.0,0.0,0.0,5.0,5.416666666666667,4.0,4.5,5.5,6.0,6.0,0.0,0.0,0.0,0.0,6.5,4.5,6.0,6.0,6.0,6.0,4,6,0.0,0.0,0.0,2.0,3.0,1.0,0.8472,1556.0,31.0,39.0,57.28,25.0,0.0,0.0,3.5
396,5.27,5.67,5.14,28,3,35,1.12,0,0,0,0.96,1.0,0.94,2289,251,2834,81.75,83.67,80.97,0.0,0.0,0.0,5.666666666666667,5.833333333333333,6.0,5.5,5.5,0.0,5.5,6.5,6.0,5.5,6.0,6.0,4.5,5.0,0.0,4.0,2.5,3,9,0.0,0.0,0.0,2.0,6.0,9.0,0.855,1981.0,20.0,33.0,44.3,40.0,0.0,0.0,4.5
397,5.27,0.0,5.41,13,0,17,0.75,0,0,0,0.85,0.0,0.88,919,0,1279,70.69,0.0,75.24,0.0,0.0,0.0,4.5,5.166666666666667,0.0,0.0,0.0,4.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,1,3,0.0,0.0,0.0,0.0,1.0,1.0,0.8444,666.0,6.0,7.0,61.97,15.0,0.0,0.0,6.0
398,5.25,4.95,5.18,30,10,33,0.65,0,0,0,0.5,0.3,0.52,1380,319,1489,46.0,31.9,45.12,0.0,0.0,0.0,4.875,4.95,5.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,6.5,5.0,4,10,0.0,0.0,0.0,0.0,1.0,8.0,0.8661,1083.0,30.0,13.0,65.65,15.0,0.0,0.0,6.0
399,5.25,0.0,4.63,2,0,8,0.35,0,0,0,1.0,0.0,1.0,180,0,654,90.0,0.0,81.75,0.0,0.0,0.0,5.5,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7187,87.0,1.0,2.0,57.14,2.0,0.0,0.0,0.0
400,5.25,4.0,5.37,18,1,26,0.88,0,0,0,0.94,0.0,0.96,1457,10,2107,80.94,10.0,81.04,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,5.5,0.0,1,1,0.0,0.0,0.0,1.0,3.0,27.0,0.8397,1549.0,24.0,21.0,53.5,14.0,0.0,0.0,5.5
401,5.25,0.0,5.25,2,0,2,0.35,0,0,0,0.5,0.0,0.5,101,0,101,50.5,0.0,50.5,0.0,0.0,0.0,5.5,5.25,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8523,77.0,1.0,3.0,52.94,3.0,0.0,0.0,0.0
402,5.25,0.0,5.25,2,0,2,0.35,0,0,0,0.0,0.0,0.0,80,0,80,40.0,0.0,40.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7803,50.0,1.0,1.0,57.14,2.0,0.0,0.0,0.0
403,5.24,0.0,5.24,19,0,19,0.77,0,0,0,0.63,0.0,0.63,1133,0,1133,59.63,0.0,59.63,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0,2,0.0,0.0,0.0,3.0,4.0,5.0,0.8899,837.0,14.0,23.0,54.96,16.0,0.0,0.0,4.5
404,5.22,5.0,5.13,27,1,34,0.79,0,0,0,0.78,0.0,0.74,1960,24,2375,72.59,24.0,69.85,0.0,0.0,0.0,5.0,5.666666666666667,5.0,0.0,0.0,0.0,0.0,4.5,6.0,6.0,6.0,6.5,6.0,5.5,6.5,5.0,4.5,1,6,0.0,0.0,0.0,2.0,0.0,6.0,0.8427,1461.0,29.0,28.0,57.08,22.0,0.0,0.0,5.25
405,5.2,4.0,5.15,25,2,34,0.89,0,0,0,0.6,0.5,0.65,1260,100,1851,50.4,50.0,54.44,0.0,0.0,0.0,4.0,5.5,4.0,4.0,0.0,0.0,7.0,6.0,5.5,7.5,5.0,5.0,5.0,6.0,5.0,5.0,0.0,2,8,0.0,0.0,0.0,1.0,2.0,2.0,0.8361,919.0,21.0,21.0,48.69,28.0,0.0,0.0,4.5
406,5.2,5.5,5.2,20,4,20,0.68,0,0,0,0.95,0.75,0.95,1683,296,1683,84.15,74.0,84.15,0.0,0.0,0.0,5.5,5.3,5.5,6.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,6.0,5.5,5.0,5.5,4,5,0.0,0.0,0.0,0.0,0.0,4.0,0.8816,1085.0,27.0,14.0,59.48,22.0,0.0,0.0,0.0
